origin_date,scenario_id,target,horizon,location,race_ethnicity,output_type,output_type_id,value,run_grouping,stochastic_run
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1128.90642213715,49,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1081.9425363936482,49,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,963.966735303399,49,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,703.4597297173605,49,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,441.85959229335987,49,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,244.76997691598697,49,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,119.57129300357224,49,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,509.0473913538951,50,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,703.4855799102605,50,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,1052.5369469176449,50,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1621.6343813055732,50,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2427.2386654709685,50,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3105.717523699909,50,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3542.596381111002,50,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,3857.9689790092175,50,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4098.709780977058,50,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3762.514033411829,50,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2996.59864281847,50,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,2159.1257910386475,50,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1554.8180083507104,50,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1365.5433917167918,50,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1365.4843420252164,50,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,1253.1189585188285,50,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,935.6278378772184,50,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,589.2829210778862,50,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,319.3503690114968,50,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,150.06600099928306,50,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,464.4930522998565,51,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,664.6928098064932,51,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,1041.4780694075025,51,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1680.0888053954056,51,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2611.9676819968654,51,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3394.5334693198606,51,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3866.6762712549303,51,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,4152.136028215516,51,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4317.0527597869195,51,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3823.7072882901853,51,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2891.3039238952333,51,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,1953.7050244699676,51,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1322.045010497273,51,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1091.5529515486198,51,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1048.4311275894645,51,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,942.8114999286756,51,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,697.1989163391484,51,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,441.5058966665689,51,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,243.82913624780826,51,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,117.59187828928938,51,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,459.390104692463,52,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,600.4953775650953,52,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,876.8814859240623,52,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1350.8178457168983,52,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2065.9148573910447,52,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,2835.429814096648,52,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3529.478125358789,52,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,4159.199061712313,52,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4642.0736267971815,52,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,4276.996866356927,52,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,3306.8888162548515,52,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,2264.4982754873968,52,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1546.0731010590962,52,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1247.6359108645056,52,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1146.3925903408247,52,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,991.1941186033063,52,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,710.4959601375956,52,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,439.0296059518888,52,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,238.11228248362693,52,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,113.40118353516756,52,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,508.75422482517973,53,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,653.8132666812809,53,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,940.2333787951368,53,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1430.3042526797985,53,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2158.2613296461554,53,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,2889.1277869375735,53,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3479.775643086134,53,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,3950.6023379319818,53,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4269.836744044892,53,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3882.665471755799,53,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2993.915676673132,53,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,2050.795351119864,53,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1393.1496755845865,53,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1141.1390862377525,53,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1099.1346309955236,53,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,1010.9371418568633,53,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,775.4777622308686,53,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,509.10625442874436,53,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,288.55279695694065,53,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,141.14174156959433,53,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,576.0678765247009,54,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,758.6264908588848,54,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,1064.6076783847554,54,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1570.0106555116538,54,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2316.8362122816557,54,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3048.1956949127252,54,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3624.407734987503,54,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,4075.333975395817,54,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4367.626746716555,54,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3915.534254626676,54,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2953.843172478426,54,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,1967.9859249142366,54,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1309.5823497611605,54,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1086.283957327889,54,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1080.6072404007634,54,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,1018.1428038577685,54,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,788.4147236870081,54,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,507.3501684407121,54,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,272.7667668169134,54,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,123.731229921152,54,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,453.93489947446767,55,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,623.4350874259497,55,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,949.4299860544149,55,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1513.8484121510257,55,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2367.5266610372623,55,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3209.9968585805577,55,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3903.992230469721,55,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,4494.209597681957,55,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4936.384550797437,55,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,4514.356019424166,55,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,3463.5237058325015,55,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,2348.1767423043534,55,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1593.875744376575,55,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1346.4171675799837,55,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1333.2713533125816,55,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,1222.0325390314583,55,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,909.0706500793442,55,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,578.2385762893175,55,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,324.19730223187014,55,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,161.24327437992787,55,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,703.7585984610456,56,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,960.1873881277218,56,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,1342.007608999585,56,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1883.8072792186563,56,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2592.059336331855,56,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3231.783706879983,56,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3707.1584141812386,56,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,4066.570314260729,56,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4277.07794382849,56,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3803.318056523862,56,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2881.0851285891363,56,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,1956.5674021819532,56,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1342.4692605384446,56,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1136.5477771737856,56,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1104.5917010346827,56,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,982.0926694116188,56,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,706.2084637195171,56,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,443.61096219091553,56,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,254.4164482322536,56,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,132.785957221242,56,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,553.9085577426232,57,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,773.1852703873004,57,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,1121.7655763122782,57,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1648.0387135588753,57,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2366.5098849388114,57,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3016.241545397472,57,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3473.9767793435035,57,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,3790.683037142958,57,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,3973.134800159832,57,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3576.3978582223003,57,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2786.9142947033133,57,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,1967.6142869295784,57,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1392.4567450166317,57,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1180.045205221637,57,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1112.0361681670959,57,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,945.3904723659839,57,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,641.8733972465276,57,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,373.96574733664636,57,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,198.0765640691522,57,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,96.94331392903352,57,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,470.0298609749476,58,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,645.0815005688731,58,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,948.7482806580801,58,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1421.320415982173,58,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2080.8558170799397,58,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,2739.5116765867456,58,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3303.8005790479638,58,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,3809.8463925524984,58,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4201.977001479497,58,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3869.4238873014165,58,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,3011.419245257095,58,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,2087.155583939708,58,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1448.6144615918074,58,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1201.7573157269107,58,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1112.491676750371,58,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,933.4234805541405,58,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,628.6524917709646,58,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,373.39775434704507,58,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,209.57047868094355,58,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,110.96821861171013,58,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,399.2932220455935,59,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,568.2032175676766,59,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,939.8903635563998,59,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1600.7354505931726,59,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2599.56039361952,59,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3534.030824005727,59,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,4237.799886197271,59,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,4794.642489298563,59,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,5181.678768271356,59,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,4593.201373937107,59,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,3365.1585935791077,59,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,2155.2969517530614,59,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1403.0321519161062,59,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1162.1623199331846,59,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1135.7371932591882,59,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,1013.4501404739125,59,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,722.1199601419409,59,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,449.6056099524185,59,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,259.3557477353156,59,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,138.60520698316492,59,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,473.8857253535202,60,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,640.4095200586431,60,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,969.0721640105012,60,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1529.1883684669137,60,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2339.8399492035865,60,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3025.2134461965343,60,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3436.6768436505354,60,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,3672.5240602057806,60,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,3795.028819739242,60,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3364.5357243433473,60,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2571.4579444438027,60,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,1777.0552754725986,60,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1243.261822417521,60,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1082.7674010100773,60,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1081.7149200815777,60,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,983.2640089268986,60,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,720.3277881508295,60,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,453.77534084479925,60,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,255.08573697252365,60,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,128.4452202204284,60,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,369.0903202760765,61,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,509.96595519883516,61,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,840.0858964858711,61,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1426.363251829236,61,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2288.586125081618,61,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3008.6303992984635,61,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3471.818497593242,61,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,3811.861943240263,61,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4084.3720962293514,61,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3731.3979612163366,61,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2916.9594257248887,61,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,2048.2498106140206,61,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1436.529145408093,61,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1192.0585074756425,61,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1098.8485406621498,61,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,922.3691620359981,61,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,623.4275054531985,61,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,360.7506904719135,61,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,187.478153316823,61,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,88.89001782008384,61,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,416.8094268256695,62,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,553.5663123928549,62,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,862.974487234491,62,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1383.4185365987896,62,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2118.571535940392,62,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,2778.2044210995246,62,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3288.235133894874,62,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,3752.0970521102445,62,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,4152.037356952768,62,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3824.431610969118,62,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2955.3756959040356,62,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,2024.157514189235,62,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1394.5191614484231,62,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1169.6895197208833,62,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1113.6859974122428,62,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,968.5056039585357,62,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,681.6173969397673,62,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,422.1905725250881,62,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,241.47185473707378,62,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,126.67060422471337,62,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,369.7559352261183,63,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,512.0202769223484,63,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,844.3532567081513,63,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1446.7888877366515,63,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2345.5356543595276,63,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3067.811722031857,63,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3458.286686881302,63,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,3658.353035930499,63,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,3788.571116460137,63,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,3457.151633917319,63,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2796.021313501052,63,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,2087.2029165331487,63,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1561.142624578597,63,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1366.6212029857872,63,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1289.2098411867962,63,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,1085.1052948325494,63,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,733.1099053252127,63,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,440.04854723361433,63,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,251.8996580184891,63,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,136.4191501644961,63,1
2020-11-15,A-2020-11-15,inc death,1,06,overall,sample,NA,398.972314186252,64,1
2020-11-15,A-2020-11-15,inc death,2,06,overall,sample,NA,592.054893257097,64,1
2020-11-15,A-2020-11-15,inc death,3,06,overall,sample,NA,1013.9220252603732,64,1
2020-11-15,A-2020-11-15,inc death,4,06,overall,sample,NA,1775.7106092672125,64,1
2020-11-15,A-2020-11-15,inc death,5,06,overall,sample,NA,2893.8261018123676,64,1
2020-11-15,A-2020-11-15,inc death,6,06,overall,sample,NA,3627.326576080801,64,1
2020-11-15,A-2020-11-15,inc death,7,06,overall,sample,NA,3749.299829520442,64,1
2020-11-15,A-2020-11-15,inc death,8,06,overall,sample,NA,3515.621530911606,64,1
2020-11-15,A-2020-11-15,inc death,9,06,overall,sample,NA,3252.4350013328203,64,1
2020-11-15,A-2020-11-15,inc death,10,06,overall,sample,NA,2851.8555088432336,64,1
2020-11-15,A-2020-11-15,inc death,11,06,overall,sample,NA,2378.80400003675,64,1
2020-11-15,A-2020-11-15,inc death,12,06,overall,sample,NA,1905.806654947081,64,1
2020-11-15,A-2020-11-15,inc death,13,06,overall,sample,NA,1509.2206548565641,64,1
2020-11-15,A-2020-11-15,inc death,14,06,overall,sample,NA,1334.8720131306964,64,1
2020-11-15,A-2020-11-15,inc death,15,06,overall,sample,NA,1231.2117400312354,64,1
2020-11-15,A-2020-11-15,inc death,16,06,overall,sample,NA,1017.4074733205593,64,1
2020-11-15,A-2020-11-15,inc death,17,06,overall,sample,NA,686.4660606429547,64,1
2020-11-15,A-2020-11-15,inc death,18,06,overall,sample,NA,409.27619381435636,64,1
2020-11-15,A-2020-11-15,inc death,19,06,overall,sample,NA,227.15423121320643,64,1
2020-11-15,A-2020-11-15,inc death,20,06,overall,sample,NA,116.90222672125057,64,1
