origin_date,scenario_id,target,horizon,location,race_ethnicity,output_type,output_type_id,value,run_grouping,stochastic_run
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.008780716055463968,5,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.0027644242816538115,5,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.0007745744084124769,5,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.0002014478988468659,5,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,5.06574601826081e-05,5,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,0.5172533857111596,6,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,0.6374583140956603,6,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,0.7729727334993197,6,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,0.9169984442040611,6,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,1.0585868363725834,6,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,1.182436172143213,6,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,1.2752853482805642,6,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,1.3208001306388508,6,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,1.2900602422488494,6,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,1.155073280751825,6,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,0.9245440731941746,6,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.6491658577748373,6,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.39351746875990146,6,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.2027293074739255,6,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.08795134064405152,6,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.032265945196494374,6,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.010231657925999619,6,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.002901918447288341,6,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.0007674418315644071,6,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,0.00019676998333810933,6,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,0.68417119357866,7,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,0.8967270982650043,7,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,1.1481765506286954,7,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,1.4238774873588673,7,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,1.6961268614433562,7,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,1.9252661760830407,7,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,2.0751727207254147,7,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,2.1122139994150295,7,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,1.9980472000291254,7,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,1.7143815532129667,7,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,1.3070403692847048,7,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.8727675350066412,7,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.5045456902456243,7,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.24942300311818605,7,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.10470651703537583,7,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.03752957693249333,7,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.011743432905039914,7,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.0033157629639078076,7,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.0008782258038553925,7,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,0.00022603808849678585,7,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,1.3235573336851103,8,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,1.8577284746977418,8,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,2.4677942082609428,8,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,3.0775348964110347,8,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,3.570135977558958,8,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,3.8230584777236967,8,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,3.7756537565454917,8,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,3.4418180372720055,8,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,2.8798383841522064,8,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,2.182508687769545,8,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,1.47976543785266,8,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.89029351231058,8,1
